t,x,y,theta,v,w,goal
0.8,1.1972872072277703,-0.05314285170648455,-1.62375642450086,0.08533225974362356,-0.05686606117201787,"(1.1897338336485723, -0.15529142706151244)"
0.8500000000000001,1.197070373051999,-0.05723331648595887,-1.6263627421894766,0.0819241580290023,-0.05212635377233099,"(1.1897338336485723, -0.15529142706151244)"
0.9,1.1968519667303954,-0.06115981575810831,-1.6287518332719968,0.07865137724288498,-0.047781821650402234,"(1.1897338336485723, -0.15529142706151244)"
0.9500000000000001,1.196633281956393,-0.06492891191471477,-1.6309418076547448,0.07550869848732934,-0.04379948765495911,"(1.1897338336485723, -0.15529142706151244)"
1.0,1.1964154128424371,-0.06854691172385817,-1.6329492643184143,0.07249107412579199,-0.040149133273390536,"(1.1897338336485723, -0.15529142706151244)"
1.05,1.1961992796372733,-0.07201987431310139,-1.6347894176345243,0.06959362818148611,-0.03680306632219965,"(1.1897338336485723, -0.15529142706151244)"
1.1,1.1959856512960285,-0.07535361937650703,-1.6364762130622008,0.06681165531840821,-0.03373590855353047,"(1.1897338336485723, -0.15529142706151244)"
1.1500000000000001,1.195775165279148,-0.07855373547834085,-1.6380224331317061,0.0641406187326511,-0.030924401390107215,"(1.1897338336485723, -0.15529142706151244)"
1.2000000000000002,1.1955683449125454,-0.08162558835582667,-1.6394397945406654,0.061576147216140575,-0.028347228179183004,"(1.1897338336485723, -0.15529142706151244)"
1.25,1.1953656146023879,-0.08457432914674193,-1.640739037116318,0.05911403160219779,-0.02598485151305341,"(1.1897338336485723, -0.15529142706151244)"
1.3,1.1951673131633502,-0.08740490248619295,-1.6419300053314214,0.05675022075987143,-0.0238193643020701,"(1.1897338336485723, -0.15529142706151244)"
1.35,1.194973705488498,-0.09012205443155867,-1.6430217230018782,0.05448081726981136,-0.02183435340913642,"(1.1897338336485723, -0.15529142706151244)"
1.4000000000000001,1.1947849927618064,-0.092730340186124,-1.6440224617400876,0.052302072886966124,-0.02001477476418878,"(1.1897338336485723, -0.15529142706151244)"
1.4500000000000002,1.1946013213903188,-0.09523413160096914,-1.644939803688852,0.05021038387328384,-0.01834683897528888,"(1.1897338336485723, -0.15529142706151244)"
1.5,1.1944227908117437,-0.09763762444174232,-1.6457806990159047,0.04820228626583698,-0.016817906541053973,"(1.1897338336485723, -0.15529142706151244)"
1.55,1.1942494603145875,-0.09994484541242692,-1.646551518608329,0.046274451131531676,-0.01541639184848731,"(1.1897338336485723, -0.15529142706151244)"
1.6,1.1940813549914215,-0.10215965893244276,-1.647258102368923,0.04442367984812476,-0.014131675211880301,"(1.1897338336485723, -0.15529142706151244)"
1.6500000000000001,1.1939184709313537,-0.10428577366665602,-1.6479058034825864,0.042646899442106645,-0.012954022273266586,"(1.1897338336485723, -0.15529142706151244)"
1.7000000000000002,1.1937607797449645,-0.10632674881031993,-1.6484995289897773,0.04094115800667473,-0.01187451014381502,"(1.1897338336485723, -0.15529142706151244)"
0.0,1.193152887064388,-0.11413426160766935,-1.6609160635672524,0.15662284583275005,-0.2483306915495015,"(1.159110991546882, -0.2999999999999999)"
0.05,1.1924754729549718,-0.12163072411290432,-1.672294277096434,0.15054014742656494,-0.22756427058363057,"(1.159110991546882, -0.2999999999999999)"
0.1,1.191742570097719,-0.12882677464469966,-1.6827215272169025,0.1446655312841607,-0.20854500240936824,"(1.159110991546882, -0.2999999999999999)"
0.15000000000000002,1.1909663271077178,-0.13573316283974357,-1.6922777003282432,0.13899748354580765,-0.1911234622268143,"(1.159110991546882, -0.2999999999999999)"
0.2,1.1901572305718142,-0.14236061896710228,-1.7010358783673039,0.13353323470129214,-0.17516356078121187,"(1.159110991546882, -0.2999999999999999)"
0.25,1.189324304698761,-0.14871975543041085,-1.7090629398040602,0.12826906418771794,-0.16054122873512933,"(1.159110991546882, -0.2999999999999999)"
0.30000000000000004,1.1884752898456732,-0.15482099372049107,-1.7164201027090598,0.12320054365643766,-0.14714325809998985,"(1.159110991546882, -0.2999999999999999)"
0.35000000000000003,1.1876168014519988,-0.1606745114038551,-1.7231634165377612,0.1183227308534233,-0.1348662765740294,"(1.159110991546882, -0.2999999999999999)"
0.4,1.1867544710296192,-0.16629020480988352,-1.7293442083001775,0.11363032374832402,-0.12361583524832798,"(1.159110991546882, -0.2999999999999999)"
0.45,1.185893070875393,-0.17167766395299813,-1.735009487987865,0.10911778268353893,-0.11330559375375081,"(1.159110991546882, -0.2999999999999999)"
0.5,1.1850366241260315,-0.17684615693183092,-1.7402023174759949,0.10477942681029691,-0.10385658976259426,"(1.159110991546882, -0.2999999999999999)"
0.55,1.184188501689589,-0.18180462161567004,-1.7449621465763148,0.10060950986477732,-0.0951965820063988,"(1.159110991546882, -0.2999999999999999)"
0.6000000000000001,1.1833515074803265,-0.1865616628848271,-1.7493251194643198,0.09660227935779227,-0.08725945776009991,"(1.159110991546882, -0.2999999999999999)"
0.65,1.1825279532660005,-0.19112555405713974,-1.7533243543230872,0.0927520224612868,-0.07998469717534819,"(1.159110991546882, -0.2999999999999999)"
0.7000000000000001,1.1817197243165858,-0.19550424142498402,-1.756990198723119,0.0890531012373872,-0.07331688800063296,"(1.159110991546882, -0.2999999999999999)"
0.75,1.1809283369260932,-0.19970535106014584,-1.7603504629812996,0.08549997934147133,-0.06720528516361235,"(1.159110991546882, -0.2999999999999999)"
0.8,1.1801549887676144,-0.20373619722927624,-1.7634306335041883,0.0820872419159423,-0.06160341045777118,"(1.159110991546882, -0.2999999999999999)"
0.8500000000000001,1.1794006029377833,-0.20760379190982806,-1.766254067914558,0.07880961005685172,-0.056468688207396145,"(1.159110991546882, -0.2999999999999999)"
0.9,1.1786658664513328,-0.21131485501294722,-1.768842173580039,0.07566195096573773,-0.05176211330962077,"(1.159110991546882, -0.2999999999999999)"
0.9500000000000001,1.1779512638595888,-0.21487582501190444,-1.7712145710046103,0.07263928468150181,-0.04744794849142808,"(1.159110991546882, -0.2999999999999999)"
1.0,1.1772571065884438,-0.21829286974723852,-1.7733892434041034,0.06973678811175013,-0.04349344798986354,"(1.159110991546882, -0.2999999999999999)"
1.05,1.1765835585211648,-0.2215718972368118,-1.7753826736630411,0.06694979694162699,-0.03986860517875557,"(1.159110991546882, -0.2999999999999999)"
1.1,1.1759306582888025,-0.2247185663636311,-1.7772099697597803,0.06427380588419,-0.036545921934781345,"(1.159110991546882, -0.2999999999999999)"
1.1500000000000001,1.17529833867536,-0.22773829734911477,-1.7788849796481994,0.06170446764452122,-0.03350019776838298,"(1.159110991546882, -0.2999999999999999)"
1.2000000000000002,1.1746864434956141,-0.23063628194652655,-1.7804203964955554,0.059237590895755234,-0.030708336947122827,"(1.159110991546882, -0.2999999999999999)"
1.25,1.174094742259962,-0.23341749331017705,-1.7818278550963278,0.05686913750557867,-0.028149172015446977,"(1.159110991546882, -0.2999999999999999)"
1.3,1.1735229429022607,-0.23608669551201436,-1.7831180202098407,0.0545952192037386,-0.025803302270259176,"(1.159110991546882, -0.2999999999999999)"
1.35,1.1729707028128202,-0.23864845268941925,-1.7843006675042745,0.05241209384243556,-0.02365294588867639,"(1.159110991546882, -0.2999999999999999)"
1.4000000000000001,1.172437638388955,-0.2411071378172122,-1.7853847577305835,0.05031616137036318,-0.021681804526179627,"(1.159110991546882, -0.2999999999999999)"
1.4500000000000002,1.171923333289357,-0.2434669411037213,-1.786378504696186,0.048303959616128794,-0.0198749393120512,"(1.159110991546882, -0.2999999999999999)"
1.5,1.1714273455555853,-0.24573187801577082,-1.7872894375594939,0.046372159956665236,-0.018218657266158567,"(1.159110991546882, -0.2999999999999999)"
1.55,1.1709492137438064,-0.24790579694104117,-1.788124457921918,0.044517562930076915,-0.016700407248481097,"(1.159110991546882, -0.2999999999999999)"
1.6,1.1704884621922311,-0.24999238649874328,-1.7888898921534946,0.04273709383938255,-0.015308684631529791,"(1.159110991546882, -0.2999999999999999)"
1.6500000000000001,1.1700446055341691,-0.25199518251120345,-1.789591539351331,0.041027798383205576,-0.014032943956729382,"(1.159110991546882, -0.2999999999999999)"
0.0,1.1684689111647613,-0.2590815817232786,-1.8050329520751685,0.14518934745866532,-0.30882825447674517,"(1.1086554390135441, -0.42426406871192823)"
0.05,1.16684834454687,-0.2658730866909554,-1.8191806467867637,0.139643511684578,-0.28295389423190487,"(1.1086554390135441, -0.42426406871192823)"
0.1,1.1651979232601417,-0.27238050260213753,-1.832144030856331,0.13426891265634472,-0.2592676813913447,"(1.1086554390135441, -0.42426406871192823)"
0.15000000000000002,1.1635304699645759,-0.2786147853546852,-1.8440230257337826,0.12906848094187373,-0.23757989754903286,"(1.1086554390135441, -0.42426406871192823)"
0.2,1.16185688090764,-0.28458687468425187,-1.854908942704824,0.12404313974068774,-0.217718339420826,"(1.1086554390135441, -0.42426406871192823)"
0.25,1.1601863672374637,-0.2903075709230914,-1.864885265877508,0.11919225038452552,-0.19952646345367864,"(1.1086554390135441, -0.42426406871192823)"
0.30000000000000004,1.158526670331563,-0.2957874458486469,-1.8740283547477394,0.11451396948702512,-0.1828617774046298,"(1.1086554390135441, -0.42426406871192823)"
0.35000000000000003,1.1568842528678378,-0.3010367800101361,-1.882408076577165,0.11000553488643643,-0.16759443658851014,"(1.1086554390135441, -0.42426406871192823)"
0.4,1.155264467622699,-0.30606552048715724,-1.8900883771364776,0.10566349421744493,-0.15360601118625583,"(1.1086554390135441, -0.42426406871192823)"
0.45,1.1536717060673565,-0.3108832542977364,-1.8971277970226719,0.10148388727630635,-0.14078839772388663,"(1.1086554390135441, -0.42426406871192823)"
0.5,1.152109528808762,-0.3154991936877146,-1.9035799396751771,0.0974623911859803,-0.12904285305010643,"(1.1086554390135441, -0.42426406871192823)"
0.55,1.1505807798290568,-0.31992217034461823,-1.9094938963358408,0.09359443562619182,-0.11827913321327099,"(1.1086554390135441, -0.42426406871192823)"
0.6000000000000001,1.1490876863458137,-0.324160636225529,-1.9149146324775448,0.08987529398749698,-0.10841472283408095,"(1.1086554390135441, -0.42426406871192823)"
0.65,1.1476319459646178,-0.32822266920177884,-1.9198833396321264,0.08630015517387095,-0.09937414309163062,"(1.1086554390135441, -0.42426406871192823)"
0.7000000000000001,1.146214802638643,-0.3321159821296717,-1.9244377560541674,0.08286417986283912,-0.09108832844081927,"(1.1086554390135441, -0.42426406871192823)"
