t,x,y,theta,v,w,goal
3.0,1.561348739617017,1.2149688488341688,1.7783835574275786,0.24296245502547714,0.012037471113900413,"(1.5, 1.5)"
3.0500000000000003,1.5589451592754187,1.2263807037190422,1.7789352744414644,0.23324461869198804,0.011034340277714105,"(1.5, 1.5)"
3.1,1.556631672712748,1.2373348358080642,1.7794410147200523,0.22391536785080426,0.010114805571758145,"(1.5, 1.5)"
3.1500000000000004,1.5544054030883838,1.2478496991135237,1.779904609730889,0.21495918382135995,0.00927190021673352,"(1.5, 1.5)"
3.2,1.552263501220192,1.2579429929906214,1.7803295716358016,0.2063611638874162,0.00849923809825015,"(1.5, 1.5)"
3.25,1.5502031550030837,1.2676316941261816,1.7807191199035572,0.19810699758318098,0.007790965355113921,"(1.5, 1.5)"
3.3000000000000003,1.5482215971812843,1.2769320870658187,1.7810762057039176,0.19018294374920905,0.007141716007206256,"(1.5, 1.5)"
3.35,1.546316111693719,1.285859793353222,1.7814035342681727,0.18257580836185713,0.006546571285101498,"(1.5, 1.5)"
3.4000000000000004,1.5444840387845027,1.2944297993517313,1.7817035853857734,0.17527292313322887,0.0060010223520140515,"(1.5, 1.5)"
3.45,1.542722779046469,1.3026564828148508,1.7819786321925064,0.16826212487328351,0.0055009361346591845,"(1.5, 1.5)"
3.5,1.5410297965445854,1.3105536382688487,1.7822307583926764,0.1615317356017627,0.0050425240034018826,"(1.5, 1.5)"
3.5500000000000003,1.5394026211476026,1.3181345012671608,1.7824618740458675,0.1550705433945774,0.0046223130638234355,"(1.5, 1.5)"
3.6,1.537838850180071,1.3254117715730098,1.7826737300379556,0.1488677839470822,0.004237119841759562,"(1.5, 1.5)"
3.6500000000000004,1.536336149492629,1.3323976353234812,1.7828679313460607,0.14291312283508478,0.003884026162102594,"(1.5, 1.5)"
3.7,1.534892254036006,1.3391037862252728,1.783045949197978,0.13719663845336294,0.0035603570383441197,"(1.5, 1.5)"
3.75,1.5335049680132409,1.345541445829476,1.7832091322182373,0.13170880561078488,0.0032636604051849982,"(1.5, 1.5)"
3.8000000000000003,1.5321721646750432,1.3517213829300478,1.7833587166452605,0.12644047976076908,0.0029916885404623894,"(1.5, 1.5)"
3.85,1.530891785814817,1.3576539321280912,1.7834958356970376,0.12138288184570033,0.0027423810355448053,"(1.5, 1.5)"
3.9000000000000004,1.529661841012512,1.36334901160168,1.783621528156293,0.1165275837339977,0.002513849185108996,"(1.5, 1.5)"
3.95,1.528480406670016,1.3688161401187307,1.78373674624019,0.1118664942287523,0.0023043616779394593,"(1.5, 1.5)"
4.0,1.527345624875155,1.374064453328333,1.7838423628142042,0.10739184562718801,0.0021123314802812265,"(1.5, 1.5)"
4.05,1.526255702126422,1.379102719363998,1.783939178004823,0.10309618081061964,0.0019363038123793028,"(1.5, 1.5)"
4.1000000000000005,1.5252089079462248,1.3839393537904545,1.7840279252611748,0.09897234084506698,0.0017749451270371306,"(1.5, 1.5)"
4.15,1.5242035734066544,1.3885824339239201,1.7841092769115094,0.0950134530732079,0.00162703300669087,"(1.5, 1.5)"
4.2,1.5232380895884663,1.3930397125541716,1.7841838492566315,0.0912129196789141,0.001491446902443516,"(1.5, 1.5)"
4.25,1.5223109059910622,1.3973186310952543,1.7842522072388762,0.08756440670618937,0.0013671596448960877,"(1.5, 1.5)"
4.3,1.5214205289087348,1.4014263321902696,1.7843148687219967,0.08406183351491682,0.0012532296624123695,"(1.5, 1.5)"
4.3500000000000005,1.520565519786224,1.4053696717943744,1.784372308414392,0.08069936265641338,0.0011487938479071147,"(1.5, 1.5)"
4.4,1.5197444935647033,1.4091552307589041,1.7844249614653964,0.07747139015237861,0.001053061020085955,"(1.5, 1.5)"
4.45,1.518956117027635,1.4127893259383815,1.7844732267618744,0.07437253616140901,0.0009653059295611222,"(1.5, 1.5)"
4.5,1.5181991071544632,1.4162780208410999,1.7845174699501,0.07139763601782066,0.0008848637645153534,"(1.5, 1.5)"
4.55,1.517472229488838,1.419627135842956,1.7845580262058098,0.06854173162808798,0.0008111251141962317,"(1.5, 1.5)"
4.6000000000000005,1.5167742965269577,1.4228422579832594,1.7845952027734178,0.06580006321075516,0.0007435313521575448,"(1.5, 1.5)"
4.65,1.5161041661306431,1.4259287503603515,1.784629281293628,0.06316806136620944,0.0006815704042023585,"(1.5, 1.5)"
4.7,1.5154607399689322,1.4288917611440244,1.7846605199370793,0.060641339463227924,0.0006247728690245147,"(1.5, 1.5)"
